season,team_id,player,per,bpm,ws,champion,per_z,bpm_z,ws_z,Composite
1992,BOS,Stojko Vranković,37.2,25.6,0.0,False,2.311116166614485,2.235668845645948,-0.5908995790021231,1.31862847775277
1992,CHI,Michael Jordan,27.2,9.9,4.1,True,1.380891061000177,0.9042914464191402,5.241832415792,2.5090049744037723
1992,CLE,Brad Daugherty,20.3,4.3,2.7,False,0.7390357381263046,0.4294052403255018,3.2501678322037635,1.4728696035518567
1992,DET,Brad Sellers,24.5,13.7,0.1,False,1.1297302824843138,1.2265356576969662,-0.4486378230315347,0.6358760390499151
1992,GSW,Mario Elie,25.1,7.7,0.3,False,1.1855437888211724,0.7177290083109251,-0.1641143110903579,0.5797194953472465
1992,IND,Kenny Williams,49.9,48.6,0.0,False,3.4925020507446556,4.186094334959105,-0.5908995790021231,2.3625656022338792
1992,LAC,Loy Vaught,25.4,11.8,0.2,False,1.2134505419896016,1.0654135520580532,-0.3063760670609463,0.6574960089955694
1992,LAL,Byron Scott,19.3,6.5,0.5,False,0.6460132275648738,0.6159676784337168,0.1204092008508189,0.4607967022831365
1992,MIA,Steve Smith,20.7,8.4,0.3,False,0.7762447423508768,0.77708978407263,-0.1641143110903579,0.46307340511104966
1992,NJN,Derrick Coleman,20.4,5.8,0.4,False,0.7483379891824475,0.5566069026720121,-0.021852555119769468,0.42769744557823003
1992,NYK,Patrick Ewing,19.9,5.2,1.7,False,0.7018267339017321,0.505726237733408,1.8275502724978796,1.0117010813776732
1992,PHO,Kevin Johnson,21.3,5.4,1.2,False,0.8320582486877354,0.5226864593796093,1.1162414926449375,0.823662066904094
1992,POR,Clyde Drexler,22.8,7.8,3.4,False,0.9715920145298816,0.7262091191340257,4.246000123997882,1.9812670858872632
1992,SAS,Antoine Carr,21.0,3.0,0.3,False,0.8041514955193061,0.3191637996251929,-0.1641143110903579,0.3197336613513803
1992,SEA,Marty Conlon,67.7,18.4,0.0,False,5.148302738738124,1.6251008663826982,-0.5908995790021231,2.0608346753729
1992,UTA,Karl Malone,25.0,6.5,3.2,False,1.1762415377650293,0.6159676784337168,3.9614766120567055,1.9178952760851506
1993,ATL,Greg Foster,29.4,2.5,0.0,False,1.5855405842353245,0.2767632455096895,-0.5908995790021231,0.42380141691429696
1993,BOS,Reggie Lewis,48.4,16.8,0.1,False,3.3529682849025098,1.4894190932130875,-0.4486378230315347,1.4645831850280207
1993,CHH,Larry Johnson,18.4,3.0,1.3,False,0.562292968059586,0.3191637996251929,1.258503248615526,0.713320005433435
1993,CHI,Michael Jordan,30.1,11.6,4.4,True,1.6506563416283262,1.0484533304118517,5.668617683703767,2.789242451914648
1993,CLE,Larry Nance,20.6,5.1,1.4,False,0.7669424912947339,0.49724612691030723,1.4007650045861144,0.8883178742637186
1993,HOU,Hakeem Olajuwon,26.7,9.1,2.4,False,1.3343798057194616,0.8364505598343347,2.823382564291998,1.6647376432819314
1993,IND,Greg Dreiling,32.4,18.9,0.0,False,1.8646081159196168,1.6675014204982017,-0.5908995790021231,0.9804033191385653
1993,LAC,Lester Conner,20.2,9.6,0.4,False,0.7297334870701614,0.8788511139498381,-0.021852555119769468,0.5289106819667434
1993,LAL,Vlade Divac,23.8,9.9,0.6,False,1.0646145250913124,0.9042914464191402,0.26267095682140723,0.7438589761106199
1993,NJN,Derrick Coleman,25.6,9.6,1.2,False,1.2320550441018878,0.8788511139498381,1.1162414926449375,1.0757158835655545
1993,NYK,Patrick Ewing,21.6,4.5,1.9,False,0.8599650018561648,0.4463654619717032,2.112073784439056,1.1394680827556414
1993,PHO,Charles Barkley,24.9,6.9,4.6,False,1.1669392867088861,0.6498881217261196,5.9531411956449425,2.589989534693316
1993,POR,Jerome Kersey,24.4,8.3,0.6,False,1.1204280314281707,0.7686096732495293,0.26267095682140723,0.7172362204997024
1993,SAS,David Robinson,21.6,6.1,1.5,False,0.8599650018561648,0.5820472351413141,1.5430267605567027,0.9950129991847273
1993,SEA,Shawn Kemp,21.3,4.3,2.4,False,0.8320582486877354,0.4294052403255018,2.823382564291998,1.3616153511017453
1993,UTA,John Crotty,79.8,57.9,0.0,False,6.273875116531437,4.974744641507468,-0.5908995790021231,3.552573393012261
1994,ATL,Danny Manning,19.6,4.2,1.5,False,0.6739199807333032,0.42092512950240113,1.5430267605567027,0.879290623597469
1994,CHI,Horace Grant,21.2,5.4,1.7,False,0.8227559976315922,0.5226864593796093,1.8275502724978796,1.0576642431696939
1994,CLE,Chris Mills,23.0,7.2,0.4,False,0.9901965166421677,0.6753284541954216,-0.021852555119769468,0.5478908052392734
1994,DEN,Dikembe Mutombo,17.8,3.8,1.3,False,0.5064794617227276,0.3870046862099984,1.258503248615526,0.7173291321827507
1994,GSW,Chris Webber,22.1,6.5,0.2,False,0.9064762571368801,0.6159676784337168,-0.3063760670609463,0.40535595616988357
1994,HOU,Hakeem Olajuwon,27.7,8.5,4.3,True,1.4274023162808924,0.7855698948957306,5.526355927733177,2.5797760463032664
1994,IND,Reggie Miller,21.9,7.5,2.8,False,0.8878717550245937,0.7007687866647238,3.3924295881743514,1.6603567099545564
1994,MIA,Bimbo Coles,19.6,4.8,0.5,False,0.6739199807333032,0.47180579444100523,0.1204092008508189,0.42204499200837575
1994,NJN,Rex Walters,87.5,51.4,0.0,False,6.990148447854454,4.423537438005924,-0.5908995790021231,3.607595435619418
1994,NYK,Patrick Ewing,20.6,4.4,3.2,False,0.7669424912947339,0.4378853511486025,3.9614766120567055,1.7221014848333471
1994,ORL,Anthony Avent,21.7,3.0,0.2,False,0.8692672529123076,0.3191637996251929,-0.3063760670609463,0.29401832849218473
1994,PHO,Charles Barkley,27.8,8.8,1.8,False,1.4367045673370356,0.8110102273650327,1.9698120284684681,1.4058422743901788
1994,POR,Rod Strickland,24.8,4.8,0.5,False,1.1576370356527432,0.47180579444100523,0.1204092008508189,0.5832840103148558
1994,SAS,Jack Haley,57.9,23.1,0.2,False,4.236682135236102,2.0236660750684305,-0.3063760670609463,1.9846573810811956
1994,SEA,Detlef Schrempf,20.9,5.1,0.9,False,0.7948492444631629,0.49724612691030723,0.6894562247331725,0.6605171987022141
1994,UTA,Karl Malone,24.6,6.5,3.1,False,1.1390325335404572,0.6159676784337168,3.819214856086117,1.8580716893534304
1995,ATL,Steve Smith,17.5,4.3,0.3,False,0.47857270855429834,0.4294052403255018,-0.1641143110903579,0.24795454592981406
1995,BOS,Dominique Wilkins,19.5,6.1,0.4,False,0.6646177296771599,0.5820472351413141,-0.021852555119769468,0.4082708032329015
1995,CHH,Alonzo Mourning,21.3,5.4,0.6,False,0.8320582486877354,0.5226864593796093,0.26267095682140723,0.5391385549629173
1995,CHI,Michael Jordan,24.8,8.0,1.3,False,1.1576370356527432,0.7431693407802272,1.258503248615526,1.0531032083494989
1995,CLE,Danny Ferry,21.8,10.1,0.3,False,0.8785695039684508,0.9212516680653415,-0.1641143110903579,0.545235620314478
1995,DEN,Bryant Stith,22.4,6.4,0.4,False,0.9343830103053091,0.6074875676106162,-0.021852555119769468,0.5066726742653852
1995,HOU,Hakeem Olajuwon,26.7,5.4,2.8,True,1.3343798057194616,0.5226864593796093,3.3924295881743514,1.7498319510911406
1995,IND,Reggie Miller,21.8,6.9,2.6,False,0.8785695039684508,0.6498881217261196,3.107906076233175,1.5454545673092486
1995,LAL,Nick Van Exel,16.5,3.7,1.3,False,0.38555019799286755,0.3785245753868977,1.258503248615526,0.6741926739984304
1995,NYK,Monty Williams,38.3,12.0,0.0,False,2.4134409282320584,1.0823737737042545,-0.5908995790021231,0.9683050409780632
1995,ORL,Brooks Thompson,49.8,33.3,0.1,False,3.4831997996885127,2.8886373790246997,-0.4486378230315347,1.9743997852272257
1995,PHO,Kevin Johnson,27.4,7.9,1.9,False,1.399495563112463,0.7346892299571265,2.112073784439056,1.4154195258362152
1995,POR,James Robinson,65.5,46.2,0.1,False,4.943653215502977,3.9825716752046882,-0.4486378230315347,2.8258623558920437
1995,SAS,David Robinson,22.6,6.1,2.3,False,0.9529875124175955,0.5820472351413141,2.6811208083214098,1.4053851852934398
1995,SEA,Steve Scheffler,97.6,52.8,0.0,False,7.929675804524905,4.5422589895293335,-0.5908995790021231,3.9603450716840385
1995,UTA,Bryon Russell,40.0,16.8,0.1,False,2.571579196186491,1.4894190932130875,-0.4486378230315347,1.2041201554560146
1996,ATL,Steve Smith,19.8,4.2,1.2,False,0.6925244828455892,0.42092512950240113,1.1162414926449375,0.743230368330976
1996,CHI,Michael Jordan,26.7,10.7,4.7,True,1.3343798057194616,0.9721323330039456,6.095402951615531,2.800638363446313
1996,CLE,Dan Majerle,25.4,12.3,0.4,False,1.2134505419896016,1.1078141061735567,-0.021852555119769468,0.7664706976811294
1996,DET,Grant Hill,21.9,4.7,0.3,False,0.8878717550245937,0.46332568361790455,-0.1641143110903579,0.39569437585071343
1996,HOU,Hakeem Olajuwon,20.0,3.1,0.5,False,0.7111289849578754,0.3276439104482936,0.1204092008508189,0.38639403208566264
1996,IND,Reggie Miller,35.8,18.2,0.3,False,2.1808846518284812,1.608140644736497,-0.1641143110903579,1.2083036618248735
1996,LAL,Eddie Jones,17.9,6.2,0.7,False,0.5157817127788705,0.5905273459644148,0.4049327127919956,0.503747257178427
1996,MIA,Tony Smith,16.0,7.4,0.1,False,0.3390389427121521,0.6922886758416231,-0.4486378230315347,0.19422993184074686
1996,NYK,Gary Grant,33.6,25.8,0.0,False,1.9762351285933342,2.252629067292149,-0.5908995790021231,1.2126548722944535
1996,ORL,Anfernee Hardaway,24.5,7.4,1.9,False,1.1297302824843138,0.6922886758416231,2.112073784439056,1.3113642475883311
1996,PHO,Charles Barkley,27.5,8.0,0.7,False,1.4087978141686062,0.7431693407802272,0.4049327127919956,0.8522999559136096
1996,POR,Arvydas Sabonis,24.7,7.7,0.7,False,1.1483347845965999,0.7177290083109251,0.4049327127919956,0.7569988352331736
1996,SAC,Olden Polynice,18.7,2.7,0.5,False,0.5901997212280152,0.29372346715589087,0.1204092008508189,0.33477746307824163
1996,SAS,David Robinson,29.1,6.7,1.6,False,1.5576338310668956,0.6329279000799183,1.6852885165272913,1.291950082558035
1996,SEA,Shawn Kemp,23.6,4.8,3.0,False,1.0460100229790263,0.47180579444100523,3.6769531001155284,1.7315896391785202
1996,UTA,Jeff Hornacek,20.1,6.1,3.1,False,0.7204312360140185,0.5820472351413141,3.819214856086117,1.7072311090804833
1997,ATL,Dikembe Mutombo,21.1,6.3,1.8,False,0.8134537465754493,0.5990074567875154,1.9698120284684681,1.1274244106104776
1997,CHH,Glen Rice,23.7,6.0,0.5,False,1.0553122740351693,0.5735671243182134,0.1204092008508189,0.5830961997347338
1997,CHI,Michael Jordan,27.1,9.9,3.9,True,1.371588809944034,0.9042914464191402,4.957308903850824,2.411063053404666
1997,DET,Don Reid,77.4,35.1,0.1,False,6.050621091184004,3.041279373840512,-0.4486378230315347,2.881087547330994
1997,HOU,Hakeem Olajuwon,27.6,9.2,3.0,False,1.4181000652247495,0.8449306706574353,3.6769531001155284,1.9799946119992378
1997,LAC,Loy Vaught,21.4,3.1,0.2,False,0.8413604997438783,0.3276439104482936,-0.3063760670609463,0.28754278104374187
1997,LAL,Shaquille O'Neal,29.0,7.2,1.5,False,1.5483315800107522,0.6753284541954216,1.5430267605567027,1.2555622649209588
1997,MIA,Tim Hardaway,15.9,4.1,1.7,False,0.3297366916560091,0.4124450186793004,1.8275502724978796,0.856577327611063
1997,MIN,Shane Heal,105.2,169.4,0.0,False,8.63664688479178,14.430068209264732,-0.5908995790021231,7.49193850501813
1997,NYK,Walter McCarty,58.9,43.4,0.0,False,4.329704645797533,3.745128572157869,-0.5908995790021231,2.4946445463177596
1997,ORL,Anfernee Hardaway,29.9,11.9,1.1,False,1.63205183951604,1.073893662881154,0.9739797366743493,1.226641746357181
1997,PHO,Wesley Person,18.8,6.4,0.4,False,0.5995019722841585,0.6074875676106162,-0.021852555119769468,0.39504566159166843
1997,POR,Rasheed Wallace,19.6,3.8,0.4,False,0.6739199807333032,0.3870046862099984,-0.021852555119769468,0.346357370607844
1997,SEA,Larry Stewart,36.4,19.8,0.1,False,2.23669815816534,1.743822417906108,-0.4486378230315347,1.1772942510133044
1997,UTA,John Stockton,22.7,7.8,3.1,False,0.9622897634737384,0.7262091191340257,3.819214856086117,1.8359045795646274
1997,WSB,Tracy Murray,28.6,12.8,0.6,False,1.5111225757861801,1.1502146602890602,0.26267095682140723,0.9746693976322159
1998,ATL,Steve Smith,24.2,7.6,0.9,False,1.1018235293158847,0.7092488974878244,0.6894562247331725,0.8335095505122938
1998,CHH,Glen Rice,18.2,2.4,0.8,False,0.5436884659472998,0.2682831346865888,0.5471944687625842,0.4530553564654909
1998,CHI,Michael Jordan,28.1,9.0,4.8,True,1.464611320505465,0.8279704490112341,6.237664707586119,2.843415492367606
1998,CLE,Shawn Kemp,25.9,6.4,0.6,False,1.2599617972703168,0.6074875676106162,0.26267095682140723,0.7100401072341134
1998,HOU,Rodrick Rhodes,30.8,15.2,0.0,False,1.715772099021328,1.3537373200434764,-0.5908995790021231,0.8262032800208937
1998,IND,Reggie Miller,17.4,4.1,2.0,False,0.4692704574981551,0.4124450186793004,2.254335540409645,1.0453503388623668
1998,LAL,Shaquille O'Neal,31.0,7.8,2.1,False,1.734376601133614,0.7262091191340257,2.396597296380233,1.619061005549291
1998,MIA,Tim Hardaway,21.7,6.8,0.8,False,0.8692672529123076,0.6414080109030189,0.5471944687625842,0.6859565775259702
1998,MIN,DeJuan Wheat,40.3,27.9,0.0,False,2.59948594935492,2.4307113945772634,-0.5908995790021231,1.4797659216433534
1998,NJN,David Vaughn,40.7,90.4,0.0,False,2.636694953579493,7.730780659015192,-0.5908995790021231,3.2588586778641875
1998,NYK,John Starks,20.5,7.8,1.4,False,0.7576402402385907,0.7262091191340257,1.4007650045861144,0.9615381213195769
1998,PHO,Marko Milič,48.3,27.8,0.0,False,3.3436660338463664,2.422231283754163,-0.5908995790021231,1.724999246199469
1998,POR,Walt Williams,20.5,6.4,0.5,False,0.7576402402385907,0.6074875676106162,0.1204092008508189,0.49517900290000855
1998,SAS,David Robinson,24.1,6.1,1.3,False,1.0925212782597418,0.5820472351413141,1.258503248615526,0.9776905873388606
1998,SEA,Gary Payton,23.0,5.4,1.5,False,0.9901965166421677,0.5226864593796093,1.5430267605567027,1.0186365788594933
1998,UTA,Karl Malone,24.2,7.1,3.0,False,1.1018235293158847,0.6668483433723209,3.6769531001155284,1.8152083242679113
1999,ATL,Dikembe Mutombo,20.5,4.3,1.6,False,0.7576402402385907,0.4294052403255018,1.6852885165272913,0.9574446656971279
1999,DET,Grant Hill,29.3,12.2,0.8,False,1.5762383331791818,1.099333995350456,0.5471944687625842,1.0742555990974074
1999,HOU,Matt Bullard,48.4,24.6,0.1,False,3.3529682849025098,2.150867737414941,-0.4486378230315347,1.6850660664286385
1999,IND,Austin Croshere,107.0,22.0,0.0,False,8.804087403802354,1.9303848560143229,-0.5908995790021231,3.381190893604851
1999,LAL,Shaquille O'Neal,28.8,6.0,1.2,False,1.5297270778984666,0.5735671243182134,1.1162414926449375,1.0731785649538725
1999,MIA,Voshon Lenard,29.6,15.0,0.3,False,1.604145086347611,1.336777098397275,-0.1641143110903579,0.9256026245515093
1999,MIL,Ray Allen,23.7,6.0,0.3,False,1.0553122740351693,0.5735671243182134,-0.1641143110903579,0.4882550290876749
1999,MIN,Kevin Garnett,24.1,8.1,0.5,False,1.0925212782597418,0.7516494516033279,0.1204092008508189,0.6548599769046295
1999,NYK,Marcus Camby,24.8,6.9,3.0,False,1.1576370356527432,0.6498881217261196,3.6769531001155284,1.8281594191647972
1999,ORL,Anfernee Hardaway,18.4,5.0,0.4,False,0.562292968059586,0.4887660160872066,-0.021852555119769468,0.3430688096756744
1999,PHI,Allen Iverson,22.6,6.2,1.0,False,0.9529875124175955,0.5905273459644148,0.8317179807037609,0.7917442796952571
1999,PHO,Gerald Brown,93.6,47.5,0.0,False,7.5575857622791816,4.092813115904997,-0.5908995790021231,3.6864997663940184
1999,POR,Rasheed Wallace,18.3,4.0,1.5,False,0.552990717003443,0.40396490785619976,1.5430267605567027,0.8333274618054486
1999,SAC,Jerome James,43.5,4.6,0.0,False,2.897157983151499,0.4548455727948038,-0.5908995790021231,0.9203679923147265
1999,SAS,Tim Duncan,25.1,6.6,3.7,True,1.1855437888211724,0.6244477892568175,4.672785391909647,2.160925656662546
1999,UTA,Karl Malone,21.2,4.5,1.3,False,0.8227559976315922,0.4463654619717032,1.258503248615526,0.8425415694062739
2000,CHH,Derrick Coleman,22.8,5.8,0.6,False,0.9715920145298816,0.5566069026720121,0.26267095682140723,0.5969566246744337
2000,DET,Mikki Moore,17.7,0.5,0.2,False,0.49717721066658443,0.10716102904767581,-0.3063760670609463,0.09932072421777133
2000,IND,Reggie Miller,21.8,5.7,3.6,False,0.8785695039684508,0.5481267918489114,4.530523635939059,1.9857399772521405
2000,LAL,Shaquille O'Neal,30.5,8.1,4.7,True,1.6878653458528985,0.7516494516033279,6.095402951615531,2.844972583023919
2000,MIA,Alonzo Mourning,23.8,5.5,1.7,False,1.0646145250913124,0.53116657020271,1.8275502724978796,1.141110455930634
2000,MIL,Ray Allen,22.7,5.8,0.7,False,0.9622897634737384,0.5566069026720121,0.4049327127919956,0.6412764596459154
2000,MIN,Bobby Jackson,26.5,12.8,0.2,False,1.3157753036071755,1.1502146602890602,-0.3063760670609463,0.7198712989450965
2000,NYK,Charlie Ward,20.3,7.1,1.9,False,0.7390357381263046,0.6668483433723209,2.112073784439056,1.1726526219792273
2000,PHI,Matt Geiger,24.0,2.1,0.6,False,1.0832190272035984,0.24284280221728677,0.26267095682140723,0.5295775954140974
2000,PHO,Anfernee Hardaway,18.3,5.6,1.1,False,0.552990717003443,0.5396466810258107,0.9739797366743493,0.6888723782345344
2000,POR,Steve Smith,18.5,5.7,2.5,False,0.5715952191157291,0.5481267918489114,2.9656443202625864,1.3617887770757424
2000,SAC,Chris Webber,27.1,9.5,0.6,False,1.371588809944034,0.8703710031267374,0.26267095682140723,0.834876923297393
2000,SAS,David Robinson,25.6,8.4,0.7,False,1.2320550441018878,0.77708978407263,0.4049327127919956,0.8046925136555045
2000,SEA,Shammond Williams,27.9,12.2,0.6,False,1.4460068183931785,1.099333995350456,0.26267095682140723,0.9360039235216807
2000,TOR,Vince Carter,18.2,4.4,0.3,False,0.5436884659472998,0.4378853511486025,-0.1641143110903579,0.27248650200184815
2000,UTA,Karl Malone,25.8,7.3,1.6,False,1.250659546214174,0.6838085650185223,1.6852885165272913,1.2065855425866625
2001,CHH,Baron Davis,21.4,7.2,1.9,False,0.8413604997438783,0.6753284541954216,2.112073784439056,1.209587579459452
2001,DAL,Dirk Nowitzki,22.3,6.3,1.7,False,0.9250807592491662,0.5990074567875154,1.8275502724978796,1.1172128295115205
2001,IND,Reggie Miller,24.6,9.4,0.7,False,1.1390325335404572,0.8618908923036368,0.4049327127919956,0.8019520462120299
2001,LAL,Shaquille O'Neal,28.7,6.5,3.7,True,1.5204248268423233,0.6159676784337168,4.672785391909647,2.2697259657285627
2001,MIA,Eddie Jones,18.8,5.7,0.2,False,0.5995019722841585,0.5481267918489114,-0.3063760670609463,0.2804175656907078
2001,MIL,Ray Allen,23.7,8.3,3.6,False,1.0553122740351693,0.7686096732495293,4.530523635939059,2.1181485277412526
2001,MIN,Kevin Garnett,24.9,10.1,0.9,False,1.1669392867088861,0.9212516680653415,0.6894562247331725,0.9258823931691333
2001,NYK,Allan Houston,20.4,5.0,0.8,False,0.7483379891824475,0.4887660160872066,0.5471944687625842,0.5947661580107461
2001,ORL,Tracy McGrady,26.8,8.1,0.5,False,1.3436820567756047,0.7516494516033279,0.1204092008508189,0.7385802364099172
2001,PHI,Dikembe Mutombo,19.7,3.1,3.8,False,0.683222231789446,0.3276439104482936,4.815047147880235,1.9419710967059916
2001,PHO,Elliot Perry,41.5,22.6,0.2,False,2.711112962028637,1.981265520952927,-0.3063760670609463,1.4620008053068725
2001,POR,Rod Strickland,20.8,5.1,0.0,False,0.78554699340702,0.49724612691030723,-0.5908995790021231,0.2306311804384014
2001,SAC,Peja Stojaković,17.2,2.7,1.1,False,0.450665955385869,0.29372346715589087,0.9739797366743493,0.5727897197387031
2001,SAS,Tim Duncan,25.4,6.9,1.9,False,1.2134505419896016,0.6498881217261196,2.112073784439056,1.3251374827182592
2001,TOR,Vince Carter,23.0,7.0,2.0,False,0.9901965166421677,0.6583682325492203,2.254335540409645,1.3009667632003443
2001,UTA,John Stockton,21.9,8.4,0.8,False,0.8878717550245937,0.77708978407263,0.5471944687625842,0.7373853359532693
2002,BOS,Kedrick Brown,94.7,82.9,0.0,False,7.659910523896756,7.094772347282641,-0.5908995790021231,4.721261097392425
2002,CHH,Kirk Haston,36.2,19.5,0.0,False,2.218093656053054,1.718382085436806,-0.5908995790021231,1.115192054162579
2002,DAL,Dirk Nowitzki,24.8,6.4,1.4,False,1.1576370356527432,0.6074875676106162,1.4007650045861144,1.0552965359498245
2002,DET,Ben Wallace,16.4,2.6,1.4,False,0.3762479469367243,0.2852433563327902,1.4007650045861144,0.6874187692852095
